Element label,Part,Instance,Element set,Material,Section,Coordinates,Error type
1935,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"329.760098100,-112.583333300,3059.500000000;330.759120900,-112.111111100,3061.500000000",NEGATIVE_VOLUME
1936,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"328.761075300,-112.805555600,3059.500000000;329.760098100,-112.333333300,3061.500000000",NEGATIVE_VOLUME
1937,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"327.762052500,-113.027777800,3059.500000000;328.761075300,-112.555555600,3061.500000000",NEGATIVE_VOLUME
1938,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"326.763029700,-113.250000000,3059.500000000;327.762052500,-112.777777800,3061.500000000",NEGATIVE_VOLUME
1939,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"325.764006900,-113.472222200,3059.500000000;326.763029700,-113.000000000,3061.500000000",NEGATIVE_VOLUME
1940,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"324.764984100,-113.694444400,3059.500000000;325.764006900,-113.222222200,3061.500000000",NEGATIVE_VOLUME
1941,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"323.765961300,-113.916666700,3059.500000000;324.764984100,-113.444444400,3061.500000000",NEGATIVE_VOLUME
1942,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"322.766938500,-114.138888900,3059.500000000;323.765961300,-113.666666700,3061.500000000",NEGATIVE_VOLUME
1943,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"321.767915600,-114.361111100,3059.500000000;322.766938500,-113.888888900,3061.500000000",NEGATIVE_VOLUME
1944,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"320.768892800,-114.583333300,3059.500000000;321.767915600,-114.111111100,3061.500000000",NEGATIVE_VOLUME
1945,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"319.769870000,-114.805555600,3059.500000000;320.768892800,-114.333333300,3061.500000000",NEGATIVE_VOLUME
1946,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"318.770847200,-115.027777800,3059.500000000;319.769870000,-114.555555600,3061.500000000",NEGATIVE_VOLUME
1947,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"317.771824400,-115.250000000,3059.500000000;318.770847200,-114.777777800,3061.500000000",NEGATIVE_VOLUME
1948,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"316.772801600,-115.472222200,3059.500000000;317.771824400,-115.000000000,3061.500000000",NEGATIVE_VOLUME
1949,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"315.773778800,-115.694444400,3059.500000000;316.772801600,-115.222222200,3061.500000000",NEGATIVE_VOLUME
1950,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"314.774756000,-115.916666700,3059.500000000;315.773778800,-115.444444400,3061.500000000",NEGATIVE_VOLUME
1951,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"313.775733200,-116.138888900,3059.500000000;314.774756000,-115.666666700,3061.500000000",NEGATIVE_VOLUME
1952,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"312.776710400,-116.361111100,3059.500000000;313.775733200,-115.888888900,3061.500000000",NEGATIVE_VOLUME
1953,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"311.777687600,-116.583333300,3059.500000000;312.776710400,-116.111111100,3061.500000000",NEGATIVE_VOLUME
1954,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"310.778664800,-116.805555600,3059.500000000;311.777687600,-116.333333300,3061.500000000",NEGATIVE_VOLUME
1955,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"309.779642000,-117.027777800,3059.500000000;310.778664800,-116.555555600,3061.500000000",NEGATIVE_VOLUME
1956,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"308.780619200,-117.250000000,3059.500000000;309.779642000,-116.777777800,3061.500000000",NEGATIVE_VOLUME
1957,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"307.781596400,-117.472222200,3059.500000000;308.780619200,-117.000000000,3061.500000000",NEGATIVE_VOLUME
1958,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"306.782573600,-117.694444400,3059.500000000;307.781596400,-117.222222200,3061.500000000",NEGATIVE_VOLUME
1959,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"305.783550800,-117.916666700,3059.500000000;306.782573600,-117.444444400,3061.500000000",NEGATIVE_VOLUME
1960,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"304.784528000,-118.138888900,3059.500000000;305.783550800,-117.666666700,3061.500000000",NEGATIVE_VOLUME
1961,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"303.785505200,-118.361111100,3059.500000000;304.784528000,-117.888888900,3061.500000000",NEGATIVE_VOLUME
1962,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"302.786482400,-118.583333300,3059.500000000;303.785505200,-118.111111100,3061.500000000",NEGATIVE_VOLUME
1963,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"301.787459600,-118.805555600,3059.500000000;302.786482400,-118.333333300,3061.500000000",NEGATIVE_VOLUME
1964,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"300.788436800,-119.027777800,3059.500000000;301.787459600,-118.555555600,3061.500000000",NEGATIVE_VOLUME
1965,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"299.789414000,-119.250000000,3059.500000000;300.788436800,-118.777777800,3061.500000000",NEGATIVE_VOLUME
1966,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"298.790391200,-119.472222200,3059.500000000;299.789414000,-119.000000000,3061.500000000",NEGATIVE_VOLUME
1967,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"297.791368400,-119.694444400,3059.500000000;298.790391200,-119.222222200,3061.500000000",NEGATIVE_VOLUME
1968,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"296.792345600,-119.916666700,3059.500000000;297.791368400,-119.444444400,3061.500000000",NEGATIVE_VOLUME
1969,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"295.793322800,-120.138888900,3059.500000000;296.792345600,-119.666666700,3061.500000000",NEGATIVE_VOLUME
1970,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"294.794300000,-120.361111100,3059.500000000;295.793322800,-119.888888900,3061.500000000",NEGATIVE_VOLUME
1971,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"293.795277200,-120.583333300,3059.500000000;294.794300000,-120.111111100,3061.500000000",NEGATIVE_VOLUME
1972,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"292.796254400,-120.805555600,3059.500000000;293.795277200,-120.333333300,3061.500000000",NEGATIVE_VOLUME
1973,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"291.797231600,-121.027777800,3059.500000000;292.796254400,-120.555555600,3061.500000000",NEGATIVE_VOLUME
1974,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"290.798208800,-121.250000000,3059.500000000;291.797231600,-120.777777800,3061.500000000",NEGATIVE_VOLUME
1975,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"289.799186000,-121.472222200,3059.500000000;290.798208800,-121.000000000,3061.500000000",NEGATIVE_VOLUME
1976,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"288.800163200,-121.694444400,3059.500000000;289.799186000,-121.222222200,3061.500000000",NEGATIVE_VOLUME
1977,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"287.801140400,-121.916666700,3059.500000000;288.800163200,-121.444444400,3061.500000000",NEGATIVE_VOLUME
1978,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"286.802117600,-122.138888900,3059.500000000;287.801140400,-121.666666700,3061.500000000",NEGATIVE_VOLUME
1979,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"285.803094800,-122.361111100,3059.500000000;286.802117600,-121.888888900,3061.500000000",NEGATIVE_VOLUME
1980,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"284.804072000,-122.583333300,3059.500000000;285.803094800,-122.111111100,3061.500000000",NEGATIVE_VOLUME
1981,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"283.805049200,-122.805555600,3059.500000000;284.804072000,-122.333333300,3061.500000000",NEGATIVE_VOLUME
1982,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"282.806026400,-123.027777800,3059.500000000;283.805049200,-122.555555600,3061.500000000",NEGATIVE_VOLUME
1983,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"281.807003600,-123.250000000,3059.500000000;282.806026400,-122.777777800,3061.500000000",NEGATIVE_VOLUME
1984,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"280.807980800,-123.472222200,3059.500000000;281.807003600,-123.000000000,3061.500000000",NEGATIVE_VOLUME
1985,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"279.808958000,-123.694444400,3059.500000000;280.807980800,-123.222222200,3061.500000000",NEGATIVE_VOLUME
1986,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"278.809935200,-123.916666700,3059.500000000;279.808958000,-123.444444400,3061.500000000",NEGATIVE_VOLUME
1987,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"277.810912400,-124.138888900,3059.500000000;278.809935200,-123.666666700,3061.500000000",NEGATIVE_VOLUME
1988,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"276.811889600,-124.361111100,3059.500000000;277.810912400,-123.888888900,3061.500000000",NEGATIVE_VOLUME
1989,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"275.812866700,-124.583333300,3059.500000000;276.811889600,-124.111111100,3061.500000000",NEGATIVE_VOLUME
1990,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"274.813843900,-124.805555600,3059.500000000;275.812866700,-124.333333300,3061.500000000",NEGATIVE_VOLUME
1991,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"273.814821100,-125.027777800,3059.500000000;274.813843900,-124.555555600,3061.500000000",NEGATIVE_VOLUME
1992,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"272.815798300,-125.250000000,3059.500000000;273.814821100,-124.777777800,3061.500000000",NEGATIVE_VOLUME
1993,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"271.816775500,-125.472222200,3059.500000000;272.815798300,-125.000000000,3061.500000000",NEGATIVE_VOLUME
1994,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"270.817752700,-125.694444400,3059.500000000;271.816775500,-125.222222200,3061.500000000",NEGATIVE_VOLUME
1995,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"269.818729900,-125.916666700,3059.500000000;270.817752700,-125.444444400,3061.500000000",NEGATIVE_VOLUME
1996,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"268.819707100,-126.138888900,3059.500000000;269.818729900,-125.666666700,3061.500000000",NEGATIVE_VOLUME
1997,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"267.820684300,-126.361111100,3059.500000000;268.819707100,-125.888888900,3061.500000000",NEGATIVE_VOLUME
1998,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"266.821661500,-126.583333300,3059.500000000;267.820684300,-126.111111100,3061.500000000",NEGATIVE_VOLUME
1999,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"265.822638700,-126.805555600,3059.500000000;266.821661500,-126.333333300,3061.500000000",NEGATIVE_VOLUME
2000,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"264.823615900,-127.027777800,3059.500000000;265.822638700,-126.555555600,3061.500000000",NEGATIVE_VOLUME
2001,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"263.824593100,-127.250000000,3059.500000000;264.823615900,-126.777777800,3061.500000000",NEGATIVE_VOLUME
2002,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"262.825570300,-127.472222200,3059.500000000;263.824593100,-127.000000000,3061.500000000",NEGATIVE_VOLUME
2003,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"261.826547500,-127.694444400,3059.500000000;262.825570300,-127.222222200,3061.500000000",NEGATIVE_VOLUME
2004,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"260.827524700,-127.916666700,3059.500000000;261.826547500,-127.444444400,3061.500000000",NEGATIVE_VOLUME
2005,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"259.828501900,-128.138888900,3059.500000000;260.827524700,-127.666666700,3061.500000000",NEGATIVE_VOLUME
2006,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"258.829479100,-128.361111100,3059.500000000;259.828501900,-127.888888900,3061.500000000",NEGATIVE_VOLUME
2007,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"257.830456300,-128.583333300,3059.500000000;258.829479100,-128.111111100,3061.500000000",NEGATIVE_VOLUME
2008,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"256.831433500,-128.805555600,3059.500000000;257.830456300,-128.333333300,3061.500000000",NEGATIVE_VOLUME
2009,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"255.832410700,-129.027777800,3059.500000000;256.831433500,-128.555555600,3061.500000000",NEGATIVE_VOLUME
2010,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"254.833387900,-129.250000000,3059.500000000;255.832410700,-128.777777800,3061.500000000",NEGATIVE_VOLUME
2011,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"253.834365100,-129.472222200,3059.500000000;254.833387900,-129.000000000,3061.500000000",NEGATIVE_VOLUME
2012,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"252.835342300,-129.694444400,3059.500000000;253.834365100,-129.222222200,3061.500000000",NEGATIVE_VOLUME
2013,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"251.836319500,-129.916666700,3059.500000000;252.835342300,-129.444444400,3061.500000000",NEGATIVE_VOLUME
2014,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"250.837296700,-130.138888900,3059.500000000;251.836319500,-129.666666700,3061.500000000",NEGATIVE_VOLUME
2015,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"249.838273900,-130.361111100,3059.500000000;250.837296700,-129.888888900,3061.500000000",NEGATIVE_VOLUME
2016,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"248.839251100,-130.583333300,3059.500000000;249.838273900,-130.111111100,3061.500000000",NEGATIVE_VOLUME
2017,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"247.840228300,-130.805555600,3059.500000000;248.839251100,-130.333333300,3061.500000000",NEGATIVE_VOLUME
2018,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"246.841205500,-131.027777800,3059.500000000;247.840228300,-130.555555600,3061.500000000",NEGATIVE_VOLUME
2019,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"245.842182700,-131.250000000,3059.500000000;246.841205500,-130.777777800,3061.500000000",NEGATIVE_VOLUME
2020,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"244.843159900,-131.472222200,3059.500000000;245.842182700,-131.000000000,3061.500000000",NEGATIVE_VOLUME
2021,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"243.844137100,-131.694444400,3059.500000000;244.843159900,-131.222222200,3061.500000000",NEGATIVE_VOLUME
2022,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"242.845114300,-131.916666700,3059.500000000;243.844137100,-131.444444400,3061.500000000",NEGATIVE_VOLUME
2023,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"241.846091500,-132.138888900,3059.500000000;242.845114300,-131.666666700,3061.500000000",NEGATIVE_VOLUME
2024,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"240.847068700,-132.361111100,3059.500000000;241.846091500,-131.888888900,3061.500000000",NEGATIVE_VOLUME
2025,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"239.848045900,-132.583333300,3059.500000000;240.847068700,-132.111111100,3061.500000000",NEGATIVE_VOLUME
2026,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"238.849023100,-132.805555600,3059.500000000;239.848045900,-132.333333300,3061.500000000",NEGATIVE_VOLUME
2027,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"237.850000300,-133.027777800,3059.500000000;238.849023100,-132.555555600,3061.500000000",NEGATIVE_VOLUME
2028,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"236.850977500,-133.250000000,3059.500000000;237.850000300,-132.777777800,3061.500000000",NEGATIVE_VOLUME
2029,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"235.851954700,-133.472222200,3059.500000000;236.850977500,-133.000000000,3061.500000000",NEGATIVE_VOLUME
2030,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"234.852931900,-133.694444400,3059.500000000;235.851954700,-133.222222200,3061.500000000",NEGATIVE_VOLUME
2031,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"233.853909100,-133.916666700,3059.500000000;234.852931900,-133.444444400,3061.500000000",NEGATIVE_VOLUME
2032,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"232.854886300,-134.138888900,3059.500000000;233.853909100,-133.666666700,3061.500000000",NEGATIVE_VOLUME
2033,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"231.855863500,-134.361111100,3059.500000000;232.854886300,-133.888888900,3061.500000000",NEGATIVE_VOLUME
2034,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"230.856840700,-134.583333300,3059.500000000;231.855863500,-134.111111100,3061.500000000",NEGATIVE_VOLUME
2035,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"229.857817800,-134.805555600,3059.500000000;230.856840700,-134.333333300,3061.500000000",NEGATIVE_VOLUME
2036,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"228.858795000,-135.027777800,3059.500000000;229.857817800,-134.555555600,3061.500000000",NEGATIVE_VOLUME
2037,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"227.859772200,-135.250000000,3059.500000000;228.858795000,-134.777777800,3061.500000000",NEGATIVE_VOLUME
2038,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"226.860749400,-135.472222200,3059.500000000;227.859772200,-135.000000000,3061.500000000",NEGATIVE_VOLUME
2039,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"225.861726600,-135.694444400,3059.500000000;226.860749400,-135.222222200,3061.500000000",NEGATIVE_VOLUME
2040,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"224.862703800,-135.916666700,3059.500000000;225.861726600,-135.444444400,3061.500000000",NEGATIVE_VOLUME
2041,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"223.863681000,-136.138888900,3059.500000000;224.862703800,-135.666666700,3061.500000000",NEGATIVE_VOLUME
2042,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"222.864658200,-136.361111100,3059.500000000;223.863681000,-135.888888900,3061.500000000",NEGATIVE_VOLUME
2043,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"221.865635400,-136.583333300,3059.500000000;222.864658200,-136.111111100,3061.500000000",NEGATIVE_VOLUME
2044,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"220.866612600,-136.805555600,3059.500000000;221.865635400,-136.333333300,3061.500000000",NEGATIVE_VOLUME
2045,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"219.867589800,-137.027777800,3059.500000000;220.866612600,-136.555555600,3061.500000000",NEGATIVE_VOLUME
2046,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"218.868567000,-137.250000000,3059.500000000;219.867589800,-136.777777800,3061.500000000",NEGATIVE_VOLUME
2047,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"217.869544200,-137.472222200,3059.500000000;218.868567000,-137.000000000,3061.500000000",NEGATIVE_VOLUME
2048,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"216.870521400,-137.694444400,3059.500000000;217.869544200,-137.222222200,3061.500000000",NEGATIVE_VOLUME
2049,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"215.871498600,-137.916666700,3059.500000000;216.870521400,-137.444444400,3061.500000000",NEGATIVE_VOLUME
2050,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"214.872475800,-138.138888900,3059.500000000;215.871498600,-137.666666700,3061.500000000",NEGATIVE_VOLUME
2051,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"213.873453000,-138.361111100,3059.500000000;214.872475800,-137.888888900,3061.500000000",NEGATIVE_VOLUME
2052,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"212.874430200,-138.583333300,3059.500000000;213.873453000,-138.111111100,3061.500000000",NEGATIVE_VOLUME
2053,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"211.875407400,-138.805555600,3059.500000000;212.874430200,-138.333333300,3061.500000000",NEGATIVE_VOLUME
2054,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"210.876384600,-139.027777800,3059.500000000;211.875407400,-138.555555600,3061.500000000",NEGATIVE_VOLUME
2055,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"209.877361800,-139.250000000,3059.500000000;210.876384600,-138.777777800,3061.500000000",NEGATIVE_VOLUME
2056,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"208.878339000,-139.472222200,3059.500000000;209.877361800,-139.000000000,3061.500000000",NEGATIVE_VOLUME
2057,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"207.879316200,-139.694444400,3059.500000000;208.878339000,-139.222222200,3061.500000000",NEGATIVE_VOLUME
2058,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"206.880293400,-139.916666700,3059.500000000;207.879316200,-139.444444400,3061.500000000",NEGATIVE_VOLUME
2059,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"205.881270600,-140.138888900,3059.500000000;206.880293400,-139.666666700,3061.500000000",NEGATIVE_VOLUME
2060,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"204.882247800,-140.361111100,3059.500000000;205.881270600,-139.888888900,3061.500000000",NEGATIVE_VOLUME
2061,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"203.883225000,-140.583333300,3059.500000000;204.882247800,-140.111111100,3061.500000000",NEGATIVE_VOLUME
2062,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"202.884202200,-140.805555600,3059.500000000;203.883225000,-140.333333300,3061.500000000",NEGATIVE_VOLUME
